Nombre,Tipo,Estado,Departamento - Ciudad,Información Adicional,Contratista,Extension de la Obra,Localidades Beneficiadas,Fecha de Inicio,Fecha de Finalización,Plazo de Ejecución (en meses),Avance,Fuente de Financiación
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caazapá (Tramo Caazapá - Boquerón),Ripio / Empedrado,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC Nº 200/2012 / Contrato S.G. Ministro Nº50/2013
Rehabilitación y Mejoramiento de Caminos No Pavimentados del Departamento de Caazapá.
Mejoramiento y Rehabilitación del Tramo: Caazapá – Boquerón de 14.3 km de longitud y la sustitución de todos los puentes de madera por Hormigón Armado dentro del referido tramo.
Convenio Modificatorio Nº 3 se encuentra en etapa de elaboración.",Consorcio Ñumí,,"Caazapá, Boquerón","Jue, 16 Mayo 2013","Jue, 04 Diciembre 2014",19,85%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caazapá (Tramo Caazapá - Boquerón),Ripio / Empedrado,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC Nº 200/2012 / Contrato S.G. Ministro Nº50/2013
Rehabilitación y Mejoramiento de Caminos No Pavimentados del Departamento de Caazapá.
Mejoramiento y Rehabilitación del Tramo: Caazapá – Boquerón de 14.3 km de longitud y la sustitución de todos los puentes de madera por Hormigón Armado dentro del referido tramo.
Convenio Modificatorio Nº 3 se encuentra en etapa de elaboración.",Consorcio Ñumí,,"Caazapá, Boquerón","Jue, 16 Mayo 2013","Jue, 04 Diciembre 2014",19,85%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caazapá (Tramo Caazapá - Boquerón),Ripio / Empedrado,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC Nº 200/2012 / Contrato S.G. Ministro Nº50/2013
Rehabilitación y Mejoramiento de Caminos No Pavimentados del Departamento de Caazapá.
Mejoramiento y Rehabilitación del Tramo: Caazapá – Boquerón de 14.3 km de longitud y la sustitución de todos los puentes de madera por Hormigón Armado dentro del referido tramo.
Convenio Modificatorio Nº 3 se encuentra en etapa de elaboración.",Consorcio Ñumí,,"Caazapá, Boquerón","Jue, 16 Mayo 2013","Jue, 04 Diciembre 2014",19,85%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caazapá (Tramo Caazapá - Boquerón),Ripio / Empedrado,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC Nº 200/2012 / Contrato S.G. Ministro Nº50/2013
Rehabilitación y Mejoramiento de Caminos No Pavimentados del Departamento de Caazapá.
Mejoramiento y Rehabilitación del Tramo: Caazapá – Boquerón de 14.3 km de longitud y la sustitución de todos los puentes de madera por Hormigón Armado dentro del referido tramo.
Convenio Modificatorio Nº 3 se encuentra en etapa de elaboración.",Consorcio Ñumí,,"Caazapá, Boquerón","Jue, 16 Mayo 2013","Jue, 04 Diciembre 2014",19,85%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caazapá (Tramo Caazapá - Boquerón),Ripio / Empedrado,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC Nº 200/2012 / Contrato S.G. Ministro Nº50/2013
Rehabilitación y Mejoramiento de Caminos No Pavimentados del Departamento de Caazapá.
Mejoramiento y Rehabilitación del Tramo: Caazapá – Boquerón de 14.3 km de longitud y la sustitución de todos los puentes de madera por Hormigón Armado dentro del referido tramo.
Convenio Modificatorio Nº 3 se encuentra en etapa de elaboración.",Consorcio Ñumí,,"Caazapá, Boquerón","Jue, 16 Mayo 2013","Jue, 04 Diciembre 2014",19,85%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caazapá (Tramo Caazapá - Boquerón),Ripio / Empedrado,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC Nº 200/2012 / Contrato S.G. Ministro Nº50/2013
Rehabilitación y Mejoramiento de Caminos No Pavimentados del Departamento de Caazapá.
Mejoramiento y Rehabilitación del Tramo: Caazapá – Boquerón de 14.3 km de longitud y la sustitución de todos los puentes de madera por Hormigón Armado dentro del referido tramo.
Convenio Modificatorio Nº 3 se encuentra en etapa de elaboración.",Consorcio Ñumí,,"Caazapá, Boquerón","Jue, 16 Mayo 2013","Jue, 04 Diciembre 2014",19,85%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caazapá (Tramo Caazapá - Boquerón),Ripio / Empedrado,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC Nº 200/2012 / Contrato S.G. Ministro Nº50/2013
Rehabilitación y Mejoramiento de Caminos No Pavimentados del Departamento de Caazapá.
Mejoramiento y Rehabilitación del Tramo: Caazapá – Boquerón de 14.3 km de longitud y la sustitución de todos los puentes de madera por Hormigón Armado dentro del referido tramo.
Convenio Modificatorio Nº 3 se encuentra en etapa de elaboración.",Consorcio Ñumí,,"Caazapá, Boquerón","Jue, 16 Mayo 2013","Jue, 04 Diciembre 2014",19,85%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Pavimentación Asfáltica,FINALIZADA,Caaguazú - Raúl Arsenio Oviedo,Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Consorcio Roggio - Tecnoedil,,Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia,"Mar, 06 Agosto 2013","Jue, 27 Noviembre 2014",15,100%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Pavimentación Asfáltica,FINALIZADA,Caaguazú - Raúl Arsenio Oviedo,Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Consorcio Roggio - Tecnoedil,,Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia,"Mar, 06 Agosto 2013","Jue, 27 Noviembre 2014",15,100%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Pavimentación Asfáltica,FINALIZADA,Caaguazú - Raúl Arsenio Oviedo,Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Consorcio Roggio - Tecnoedil,,Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia,"Mar, 06 Agosto 2013","Jue, 27 Noviembre 2014",15,100%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Pavimentación Asfáltica,FINALIZADA,Caaguazú - Raúl Arsenio Oviedo,Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Consorcio Roggio - Tecnoedil,,Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia,"Mar, 06 Agosto 2013","Jue, 27 Noviembre 2014",15,100%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Pavimentación Asfáltica,FINALIZADA,Caaguazú - Raúl Arsenio Oviedo,Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Consorcio Roggio - Tecnoedil,,Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia,"Mar, 06 Agosto 2013","Jue, 27 Noviembre 2014",15,100%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Pavimentación Asfáltica,FINALIZADA,Caaguazú - Raúl Arsenio Oviedo,Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Consorcio Roggio - Tecnoedil,,Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia,"Mar, 06 Agosto 2013","Jue, 27 Noviembre 2014",15,100%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Pavimentación Asfáltica,FINALIZADA,Caaguazú - Raúl Arsenio Oviedo,Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Consorcio Roggio - Tecnoedil,,Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia,"Mar, 06 Agosto 2013","Jue, 27 Noviembre 2014",15,100%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Pavimentación Asfáltica,FINALIZADA,Caaguazú - Raúl Arsenio Oviedo,Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Consorcio Roggio - Tecnoedil,,Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia,"Mar, 06 Agosto 2013","Jue, 27 Noviembre 2014",15,100%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Pavimentación Asfáltica,FINALIZADA,Caaguazú - Raúl Arsenio Oviedo,Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Consorcio Roggio - Tecnoedil,,Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia,"Mar, 06 Agosto 2013","Jue, 27 Noviembre 2014",15,100%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Pavimentación Asfáltica,FINALIZADA,Caaguazú - Raúl Arsenio Oviedo,Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Consorcio Roggio - Tecnoedil,,Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia,"Mar, 06 Agosto 2013","Jue, 27 Noviembre 2014",15,100%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Pavimentación Asfáltica,FINALIZADA,Caaguazú - Raúl Arsenio Oviedo,Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Consorcio Roggio - Tecnoedil,,Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia,"Mar, 06 Agosto 2013","Jue, 27 Noviembre 2014",15,100%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Pavimentación Asfáltica,FINALIZADA,Caaguazú - Raúl Arsenio Oviedo,Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Consorcio Roggio - Tecnoedil,,Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia,"Mar, 06 Agosto 2013","Jue, 27 Noviembre 2014",15,100%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Pavimentación Asfáltica,FINALIZADA,Caaguazú - Raúl Arsenio Oviedo,Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Consorcio Roggio - Tecnoedil,,Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia,"Mar, 06 Agosto 2013","Jue, 27 Noviembre 2014",15,100%,BIRF
Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Pavimentación Asfáltica,FINALIZADA,Caaguazú - Raúl Arsenio Oviedo,Mejoramiento y Rehabilitación de Caminos no pavimentados del Dpto. de Caaguazú (Tramo Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia),Consorcio Roggio - Tecnoedil,,Colonias Unidas-Raúl A. Oviedo-Yjhovy Central-J. E. Estigarribia,"Mar, 06 Agosto 2013","Jue, 27 Noviembre 2014",15,100%,BIRF
Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Pavimentación Asfáltica,FINALIZADA,Caazapá - Abaí,Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Consorcio Itá Piru,,Caazapá - Alto Paraná (San Cristóbal - Abai),"Lun, 07 Enero 2013","Mié, 16 Septiembre 2015",32,100%,Fondo Local
Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Pavimentación Asfáltica,FINALIZADA,Caazapá - Abaí,Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Consorcio Itá Piru,,Caazapá - Alto Paraná (San Cristóbal - Abai),"Lun, 07 Enero 2013","Mié, 16 Septiembre 2015",32,100%,Fondo Local
Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Pavimentación Asfáltica,FINALIZADA,Caazapá - Abaí,Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Consorcio Itá Piru,,Caazapá - Alto Paraná (San Cristóbal - Abai),"Lun, 07 Enero 2013","Mié, 16 Septiembre 2015",32,100%,Fondo Local
Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Pavimentación Asfáltica,FINALIZADA,Caazapá - Abaí,Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Consorcio Itá Piru,,Caazapá - Alto Paraná (San Cristóbal - Abai),"Lun, 07 Enero 2013","Mié, 16 Septiembre 2015",32,100%,Fondo Local
Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Pavimentación Asfáltica,FINALIZADA,Caazapá - Abaí,Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Consorcio Itá Piru,,Caazapá - Alto Paraná (San Cristóbal - Abai),"Lun, 07 Enero 2013","Mié, 16 Septiembre 2015",32,100%,Fondo Local
Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Pavimentación Asfáltica,FINALIZADA,Caazapá - Abaí,Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Consorcio Itá Piru,,Caazapá - Alto Paraná (San Cristóbal - Abai),"Lun, 07 Enero 2013","Mié, 16 Septiembre 2015",32,100%,Fondo Local
Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Pavimentación Asfáltica,FINALIZADA,Caazapá - Abaí,Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Consorcio Itá Piru,,Caazapá - Alto Paraná (San Cristóbal - Abai),"Lun, 07 Enero 2013","Mié, 16 Septiembre 2015",32,100%,Fondo Local
Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Pavimentación Asfáltica,FINALIZADA,Caazapá - Abaí,Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Consorcio Itá Piru,,Caazapá - Alto Paraná (San Cristóbal - Abai),"Lun, 07 Enero 2013","Mié, 16 Septiembre 2015",32,100%,Fondo Local
Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Pavimentación Asfáltica,FINALIZADA,Caazapá - Abaí,Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Consorcio Itá Piru,,Caazapá - Alto Paraná (San Cristóbal - Abai),"Lun, 07 Enero 2013","Mié, 16 Septiembre 2015",32,100%,Fondo Local
Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Pavimentación Asfáltica,FINALIZADA,Caazapá - Abaí,Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Consorcio Itá Piru,,Caazapá - Alto Paraná (San Cristóbal - Abai),"Lun, 07 Enero 2013","Mié, 16 Septiembre 2015",32,100%,Fondo Local
Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Pavimentación Asfáltica,FINALIZADA,Caazapá - Abaí,Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Consorcio Itá Piru,,Caazapá - Alto Paraná (San Cristóbal - Abai),"Lun, 07 Enero 2013","Mié, 16 Septiembre 2015",32,100%,Fondo Local
Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Pavimentación Asfáltica,FINALIZADA,Caazapá - Abaí,Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Consorcio Itá Piru,,Caazapá - Alto Paraná (San Cristóbal - Abai),"Lun, 07 Enero 2013","Mié, 16 Septiembre 2015",32,100%,Fondo Local
Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Pavimentación Asfáltica,FINALIZADA,Caazapá - Abaí,Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Consorcio Itá Piru,,Caazapá - Alto Paraná (San Cristóbal - Abai),"Lun, 07 Enero 2013","Mié, 16 Septiembre 2015",32,100%,Fondo Local
Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Pavimentación Asfáltica,FINALIZADA,Caazapá - Abaí,Pavimentación tipo empedrado tramo: San Cristóbal - Tuparenda - Tuna. (Grupo 1),Consorcio Itá Piru,,Caazapá - Alto Paraná (San Cristóbal - Abai),"Lun, 07 Enero 2013","Mié, 16 Septiembre 2015",32,100%,Fondo Local
"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caaguazú - Carayaó,"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",MM S.A.,,Carayao,"Lun, 07 Enero 2013","Vie, 08 Enero 2016",,97%,Fondo Local
"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caaguazú - Carayaó,"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",MM S.A.,,Carayao,"Lun, 07 Enero 2013","Vie, 08 Enero 2016",,97%,Fondo Local
"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caaguazú - Carayaó,"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",MM S.A.,,Carayao,"Lun, 07 Enero 2013","Vie, 08 Enero 2016",,97%,Fondo Local
"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caaguazú - Carayaó,"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",MM S.A.,,Carayao,"Lun, 07 Enero 2013","Vie, 08 Enero 2016",,97%,Fondo Local
"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caaguazú - Carayaó,"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",MM S.A.,,Carayao,"Lun, 07 Enero 2013","Vie, 08 Enero 2016",,97%,Fondo Local
"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caaguazú - Carayaó,"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",MM S.A.,,Carayao,"Lun, 07 Enero 2013","Vie, 08 Enero 2016",,97%,Fondo Local
"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caaguazú - Carayaó,"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",MM S.A.,,Carayao,"Lun, 07 Enero 2013","Vie, 08 Enero 2016",,97%,Fondo Local
"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caaguazú - Carayaó,"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",MM S.A.,,Carayao,"Lun, 07 Enero 2013","Vie, 08 Enero 2016",,97%,Fondo Local
"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caaguazú - Carayaó,"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",MM S.A.,,Carayao,"Lun, 07 Enero 2013","Vie, 08 Enero 2016",,97%,Fondo Local
"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caaguazú - Carayaó,"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",MM S.A.,,Carayao,"Lun, 07 Enero 2013","Vie, 08 Enero 2016",,97%,Fondo Local
"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caaguazú - Carayaó,"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",MM S.A.,,Carayao,"Lun, 07 Enero 2013","Vie, 08 Enero 2016",,97%,Fondo Local
"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caaguazú - Carayaó,"Pavimentación tipo empedrado, tramo Santa Catalina - Alemán Cué. (Grupo 1)",MM S.A.,,Carayao,"Lun, 07 Enero 2013","Vie, 08 Enero 2016",,97%,Fondo Local
